type, ID, time, latitude, longitude,value,units,,range
First Responder Heart Rate,first_responder_14,2020-05-19 14:13:53.589692Z,37.542735,-77.437115,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:13:53.589692Z,37.528038,-77.412974,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:13:53.589692Z,37.536485,-77.4142,98,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:13:53.589692Z,37.541078,-77.421375,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:13:53.589692Z,37.543974,-77.431745,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:13:53.589692Z,37.518317,-77.43095,110,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:13:53.589692Z,37.517075,-77.439905,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:13:54.589692Z,37.544055,-77.44841,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:13:54.589692Z,37.540425,-77.44224,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_3,2020-05-19 14:13:54.589692Z,37.537085,-77.436615,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:13:54.589692Z,37.53202,-77.42836,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:13:54.589692Z,37.527983,-77.419515,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:13:54.589692Z,37.523716,-77.414425,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_7,2020-05-19 14:13:54.589692Z,37.518755,-77.410565,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:13:54.589692Z,37.524301,-77.434415,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:13:54.589692Z,37.52616,-77.444295,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:13:54.589692Z,37.522604,-77.44149,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:13:54.589692Z,37.533146,-77.43502,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:13:54.589692Z,37.533372,-77.42162,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:13:54.589692Z,37.534902,-77.426476,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:13:54.589692Z,37.54273,-77.43712,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:13:54.589692Z,37.528048,-77.412969,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:13:54.589692Z,37.53647,-77.4142,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:13:54.589692Z,37.541068,-77.421365,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:13:54.589692Z,37.543974,-77.431765,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:13:54.589692Z,37.518307,-77.430935,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:13:54.589692Z,37.517075,-77.439915,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:13:55.589692Z,37.544045,-77.448405,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:13:55.589692Z,37.54042,-77.442225,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:13:55.589692Z,37.537095,-77.43662,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:13:55.589692Z,37.532025,-77.42838,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:13:55.589692Z,37.527973,-77.419525,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:13:55.589692Z,37.523711,-77.41443,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:13:55.589692Z,37.51874,-77.41056,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:13:55.589692Z,37.524296,-77.434415,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:13:55.589692Z,37.526165,-77.444285,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:13:55.589692Z,37.522604,-77.4415,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:13:55.589692Z,37.533141,-77.43501,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:13:55.589692Z,37.533392,-77.421635,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_13,2020-05-19 14:13:55.589692Z,37.534907,-77.426466,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:13:55.589692Z,37.542745,-77.437125,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:13:55.589692Z,37.528048,-77.412974,98,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:13:55.589692Z,37.53649,-77.414215,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:13:55.589692Z,37.541063,-77.42138,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:13:55.589692Z,37.543954,-77.43175,91,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:13:55.589692Z,37.518307,-77.43095,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:13:55.589692Z,37.51707,-77.439915,91,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:13:56.589692Z,37.544065,-77.44842,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:13:56.589692Z,37.540435,-77.442235,110,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:13:56.589692Z,37.53709,-77.4366,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:13:56.589692Z,37.53203,-77.42836,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:13:56.589692Z,37.527978,-77.41952,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:13:56.589692Z,37.523706,-77.41443,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:13:56.589692Z,37.518755,-77.41055,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:13:56.589692Z,37.524306,-77.434425,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:13:56.589692Z,37.52618,-77.444285,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:13:56.589692Z,37.522604,-77.441495,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:13:56.589692Z,37.533151,-77.43501,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:13:56.589692Z,37.533377,-77.42162,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:13:56.589692Z,37.534902,-77.426471,91,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:13:56.589692Z,37.54273,-77.437115,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:13:56.589692Z,37.528048,-77.412959,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:13:56.589692Z,37.53647,-77.414205,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:13:56.589692Z,37.541063,-77.421375,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:13:56.589692Z,37.543954,-77.431755,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:13:56.589692Z,37.518307,-77.43093,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:13:56.589692Z,37.51708,-77.439915,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:13:57.589692Z,37.54404,-77.448415,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:13:57.589692Z,37.54044,-77.44223,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:13:57.589692Z,37.537095,-77.43661,110,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:13:57.589692Z,37.532025,-77.42838,113,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:13:57.589692Z,37.527968,-77.41953,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:13:57.589692Z,37.523711,-77.41443,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:13:57.589692Z,37.518755,-77.410565,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:13:57.589692Z,37.524296,-77.434415,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:13:57.589692Z,37.526175,-77.44428,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_10,2020-05-19 14:13:57.589692Z,37.522604,-77.44149,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:13:57.589692Z,37.533146,-77.435015,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:13:57.589692Z,37.533372,-77.42163,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:13:57.589692Z,37.534902,-77.426486,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:13:57.589692Z,37.542735,-77.437115,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:13:57.589692Z,37.528033,-77.412964,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:13:57.589692Z,37.53649,-77.41421,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:13:57.589692Z,37.541078,-77.42136,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:13:57.589692Z,37.543954,-77.43176,91,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:13:57.589692Z,37.518297,-77.43095,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:13:57.589692Z,37.51709,-77.439915,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:13:58.589692Z,37.54406,-77.44842,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:13:58.589692Z,37.54044,-77.44222,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:13:58.589692Z,37.5371,-77.4366,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:13:58.589692Z,37.53203,-77.42836,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:13:58.589692Z,37.527973,-77.41953,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:13:58.589692Z,37.523706,-77.41443,101,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:13:58.589692Z,37.51874,-77.41057,101,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:13:58.589692Z,37.524291,-77.43443,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:13:58.589692Z,37.526165,-77.444285,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:13:58.589692Z,37.522589,-77.441495,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:13:58.589692Z,37.533151,-77.435015,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:13:58.589692Z,37.533372,-77.42164,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_13,2020-05-19 14:13:58.589692Z,37.534922,-77.426481,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:13:58.589692Z,37.54273,-77.43712,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:13:58.589692Z,37.528028,-77.412964,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:13:58.589692Z,37.536475,-77.414205,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:13:58.589692Z,37.541078,-77.421365,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:13:58.589692Z,37.543964,-77.431765,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:13:58.589692Z,37.518302,-77.43094,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:13:58.589692Z,37.517085,-77.4399,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:13:59.589692Z,37.544045,-77.448405,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:13:59.589692Z,37.54042,-77.44223,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:13:59.589692Z,37.537095,-77.436605,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:13:59.589692Z,37.532015,-77.42838,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:13:59.589692Z,37.527963,-77.419525,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:13:59.589692Z,37.523706,-77.41442,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:13:59.589692Z,37.518755,-77.410555,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:13:59.589692Z,37.524296,-77.43443,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:13:59.589692Z,37.52617,-77.444285,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:13:59.589692Z,37.522584,-77.441505,98,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:13:59.589692Z,37.533146,-77.43503,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:13:59.589692Z,37.533387,-77.42164,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_13,2020-05-19 14:13:59.589692Z,37.534912,-77.426476,101,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:13:59.589692Z,37.542745,-77.437115,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:13:59.589692Z,37.528028,-77.412969,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:13:59.589692Z,37.536485,-77.4142,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:13:59.589692Z,37.541083,-77.42138,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:13:59.589692Z,37.543959,-77.431745,110,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:13:59.589692Z,37.518317,-77.430945,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:13:59.589692Z,37.517085,-77.439915,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:14:00.589692Z,37.544055,-77.44841,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:14:00.589692Z,37.54044,-77.44222,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:14:00.589692Z,37.5371,-77.436615,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:14:00.589692Z,37.532015,-77.42836,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:14:00.589692Z,37.527983,-77.41953,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:14:00.589692Z,37.523706,-77.41442,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_7,2020-05-19 14:14:00.589692Z,37.518755,-77.41056,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:14:00.589692Z,37.524286,-77.434425,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:14:00.589692Z,37.526165,-77.44428,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:14:00.589692Z,37.522589,-77.441495,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:14:00.589692Z,37.533136,-77.43502,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:14:00.589692Z,37.533382,-77.421635,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:14:00.589692Z,37.534912,-77.426471,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:14:00.589692Z,37.542745,-77.437115,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:14:00.589692Z,37.528048,-77.412969,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:14:00.589692Z,37.53647,-77.4142,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:14:00.589692Z,37.541073,-77.421365,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:14:00.589692Z,37.543969,-77.431745,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:14:00.589692Z,37.518307,-77.43094,119,beats per minute,,HIGH
